id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
183,2.02E+15,,GFCL,21,51,180,860.3,154854,8/1/2024,118097877,232,Midas Stock Broking Company Private Limited,Oxford Securities Pvt. Ltd.,2024-08-01T11:30:08.24534,Goodwill Finance Limited
182,2.02E+15,,GFCL,62,51,20,860.5,17210,8/1/2024,118097876,232,Capital Max Securities Ltd,Oxford Securities Pvt. Ltd.,2024-08-01T11:30:08.24531,Goodwill Finance Limited
406,2.02E+15,,GFCL,52,16,13,861,11193,8/1/2024,118227209,232,Sundhara Securities Limited,Primo Securities (PVT) Ltd.,2024-08-01T12:42:47.818817,Goodwill Finance Limited
400,2.02E+15,,GFCL,52,42,80,861,68880,8/1/2024,118223885,232,Sundhara Securities Limited,Sani Securities Company Ltd.,2024-08-01T12:41:03.002303,Goodwill Finance Limited
392,2.02E+15,,GFCL,41,39,1150,861,990150,8/1/2024,118211669,232,Linch Stock Market Ltd.,Sumeru Securities Pvt. Ltd.,2024-08-01T12:34:36.291389,Goodwill Finance Limited
391,2.02E+15,,GFCL,41,36,547,861,470967,8/1/2024,118211405,232,Linch Stock Market Ltd.,Secured Securities Ltd.,2024-08-01T12:34:26.087601,Goodwill Finance Limited
390,2.02E+15,,GFCL,41,58,300,861,258300,8/1/2024,118211335,232,Linch Stock Market Ltd.,Naasa Securities Co. Ltd.,2024-08-01T12:34:22.60116,Goodwill Finance Limited
389,2.02E+15,,GFCL,41,7,260,861,223860,8/1/2024,118211041,232,Linch Stock Market Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T12:34:12.874338,Goodwill Finance Limited
385,2.02E+15,,GFCL,41,16,500,861,430500,8/1/2024,118209469,232,Linch Stock Market Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T12:33:25.617824,Goodwill Finance Limited
379,2.02E+15,,GFCL,41,7,1622,861,1396542,8/1/2024,118207845,232,Linch Stock Market Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T12:32:33.254477,Goodwill Finance Limited
378,2.02E+15,,GFCL,11,7,400,861,344400,8/1/2024,118207844,232,Malla & Malla Stock Broking Company Pvt. Limited,J.F. Securites (PVT) Ltd.,2024-08-01T12:32:33.254371,Goodwill Finance Limited
377,2.02E+15,,GFCL,58,7,18,861,15498,8/1/2024,118207842,232,Naasa Securities Co. Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T12:32:33.254255,Goodwill Finance Limited
376,2.02E+15,,GFCL,14,7,400,861,344400,8/1/2024,118207840,232,Nepal Stock House (PVT) Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T12:32:33.254124,Goodwill Finance Limited
362,2.02E+15,,GFCL,59,83,400,861,344400,8/1/2024,118200183,232,Deevyaa Securities & Stock House Pvt. Ltd,Sanima Securities Limited,2024-08-01T12:28:18.498006,Goodwill Finance Limited
361,2.02E+15,,GFCL,41,83,10,861,8610,8/1/2024,118198984,232,Linch Stock Market Ltd.,Sanima Securities Limited,2024-08-01T12:27:41.967474,Goodwill Finance Limited
257,2.02E+15,,GFCL,38,34,10,861,8610,8/1/2024,118136121,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Vision Securities Pvt. Ltd,2024-08-01T11:50:28.107055,Goodwill Finance Limited
181,2.02E+15,,GFCL,57,51,50,861,43050,8/1/2024,118097874,232,Aryatara Investment & Securities,Oxford Securities Pvt. Ltd.,2024-08-01T11:30:08.245278,Goodwill Finance Limited
375,2.02E+15,,GFCL,5,7,30,861.1,25833,8/1/2024,118207838,232,Market Securities & Exchange (PVT) Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T12:32:33.254016,Goodwill Finance Limited
374,2.02E+15,,GFCL,21,7,30,861.1,25833,8/1/2024,118207836,232,Midas Stock Broking Company Private Limited,J.F. Securites (PVT) Ltd.,2024-08-01T12:32:33.253809,Goodwill Finance Limited
388,2.02E+15,,GFCL,41,7,90,861.5,77535,8/1/2024,118211040,232,Linch Stock Market Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T12:34:12.874111,Goodwill Finance Limited
386,2.02E+15,,GFCL,41,34,10,861.5,8615,8/1/2024,118210061,232,Linch Stock Market Ltd.,Vision Securities Pvt. Ltd,2024-08-01T12:33:40.208115,Goodwill Finance Limited
428,2.02E+15,,GFCL,41,38,10,862,8620,8/1/2024,118239138,232,Linch Stock Market Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:48:56.574056,Goodwill Finance Limited
425,2.02E+15,,GFCL,41,38,10,862,8620,8/1/2024,118235964,232,Linch Stock Market Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T12:47:15.433772,Goodwill Finance Limited
417,2.02E+15,,GFCL,59,52,500,862,431000,8/1/2024,118233979,232,Deevyaa Securities & Stock House Pvt. Ltd,Sundhara Securities Limited,2024-08-01T12:46:14.006935,Goodwill Finance Limited
416,2.02E+15,,GFCL,56,52,50,862,43100,8/1/2024,118232796,232,Sri Hari Securities Pvt. Ltd.,Sundhara Securities Limited,2024-08-01T12:45:38.474038,Goodwill Finance Limited
387,2.02E+15,,GFCL,57,36,200,862,172400,8/1/2024,118210130,232,Aryatara Investment & Securities,Secured Securities Ltd.,2024-08-01T12:33:42.48276,Goodwill Finance Limited
384,2.02E+15,,GFCL,41,36,25,862,21550,8/1/2024,118209042,232,Linch Stock Market Ltd.,Secured Securities Ltd.,2024-08-01T12:33:13.640736,Goodwill Finance Limited
383,2.02E+15,,GFCL,45,36,98,862,84476,8/1/2024,118209040,232,Imperial Securities Company Pvt. Ltd.,Secured Securities Ltd.,2024-08-01T12:33:13.640547,Goodwill Finance Limited
382,2.02E+15,,GFCL,45,34,20,862,17240,8/1/2024,118208961,232,Imperial Securities Company Pvt. Ltd.,Vision Securities Pvt. Ltd,2024-08-01T12:33:10.320141,Goodwill Finance Limited
380,2.02E+15,,GFCL,38,52,100,862,86200,8/1/2024,118208101,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sundhara Securities Limited,2024-08-01T12:32:41.784482,Goodwill Finance Limited
373,2.02E+15,,GFCL,77,91,100,862,86200,8/1/2024,118205419,232,Nabil Stock Dealer Ltd.,C.B.I.L. Securities Limited,2024-08-01T12:31:17.229143,Goodwill Finance Limited
369,2.02E+15,,GFCL,64,16,12,862,10344,8/1/2024,118204131,232,SUN SECURITIES PVT LTD,Primo Securities (PVT) Ltd.,2024-08-01T12:30:30.06044,Goodwill Finance Limited
368,2.02E+15,,GFCL,64,36,188,862,162056,8/1/2024,118203663,232,SUN SECURITIES PVT LTD,Secured Securities Ltd.,2024-08-01T12:30:10.359285,Goodwill Finance Limited
367,2.02E+15,,GFCL,64,58,100,862,86200,8/1/2024,118202849,232,SUN SECURITIES PVT LTD,Naasa Securities Co. Ltd.,2024-08-01T12:29:42.963866,Goodwill Finance Limited
275,2.02E+15,,GFCL,56,16,11,862,9482,8/1/2024,118152347,232,Sri Hari Securities Pvt. Ltd.,Primo Securities (PVT) Ltd.,2024-08-01T12:00:27.620752,Goodwill Finance Limited
180,2.02E+15,,GFCL,36,51,50,862,43100,8/1/2024,118097872,232,Secured Securities Ltd.,Oxford Securities Pvt. Ltd.,2024-08-01T11:30:08.245225,Goodwill Finance Limited
28,2.02E+15,,GFCL,35,38,50,862,43100,8/1/2024,118033694,232,Kohinoor Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:03:20.234926,Goodwill Finance Limited
418,2.02E+15,,GFCL,59,26,10,862.5,8625,8/1/2024,118233981,232,Deevyaa Securities & Stock House Pvt. Ltd,Asian Securities Private Ltd.,2024-08-01T12:46:14.006988,Goodwill Finance Limited
410,2.02E+15,,GFCL,58,26,50,862.5,43125,8/1/2024,118230964,232,Naasa Securities Co. Ltd.,Asian Securities Private Ltd.,2024-08-01T12:44:47.193144,Goodwill Finance Limited
284,2.02E+15,,GFCL,32,21,71,862.5,61237.5,8/1/2024,118160532,232,Premier Securities Company Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:06:06.086674,Goodwill Finance Limited
419,2.02E+15,,GFCL,59,26,10,862.8,8628,8/1/2024,118233984,232,Deevyaa Securities & Stock House Pvt. Ltd,Asian Securities Private Ltd.,2024-08-01T12:46:14.007016,Goodwill Finance Limited
370,2.02E+15,,GFCL,11,32,500,862.8,431400,8/1/2024,118204178,232,Malla & Malla Stock Broking Company Pvt. Limited,Premier Securities Company Ltd.,2024-08-01T12:30:32.138663,Goodwill Finance Limited
407,2.02E+15,,GFCL,41,43,10,862.9,8629,8/1/2024,118228226,232,Linch Stock Market Ltd.,South Asian Bulls Pvt. Ltd.,2024-08-01T12:43:24.980759,Goodwill Finance Limited
366,2.02E+15,,GFCL,22,36,100,862.9,86290,8/1/2024,118202624,232,Siprabi Securities Pvt. Ltd.,Secured Securities Ltd.,2024-08-01T12:29:38.129077,Goodwill Finance Limited
365,2.02E+15,,GFCL,22,36,100,862.9,86290,8/1/2024,118202112,232,Siprabi Securities Pvt. Ltd.,Secured Securities Ltd.,2024-08-01T12:29:22.976326,Goodwill Finance Limited
364,2.02E+15,,GFCL,28,36,102,862.9,88015.8,8/1/2024,118202038,232,Shree Krishna Securities Ltd.,Secured Securities Ltd.,2024-08-01T12:29:20.470588,Goodwill Finance Limited
363,2.02E+15,,GFCL,59,36,10,862.9,8629,8/1/2024,118200186,232,Deevyaa Securities & Stock House Pvt. Ltd,Secured Securities Ltd.,2024-08-01T12:28:18.498054,Goodwill Finance Limited
276,2.02E+15,,GFCL,44,32,500,862.9,431450,8/1/2024,118152622,232,Dynamic Money Managers Securities Pvt. Ltd.,Premier Securities Company Ltd.,2024-08-01T12:00:39.743594,Goodwill Finance Limited
405,2.02E+15,,GFCL,84,58,13,863,11219,8/1/2024,118226232,232,MILKY WAY SHARE BROKER COMPANY LTD ,Naasa Securities Co. Ltd.,2024-08-01T12:42:14.758706,Goodwill Finance Limited
404,2.02E+15,,GFCL,84,48,48,863,41424,8/1/2024,118226229,232,MILKY WAY SHARE BROKER COMPANY LTD ,Trishakti Securities Public Limited,2024-08-01T12:42:14.758627,Goodwill Finance Limited
403,2.02E+15,,GFCL,84,22,89,863,76807,8/1/2024,118226227,232,MILKY WAY SHARE BROKER COMPANY LTD ,Siprabi Securities Pvt. Ltd.,2024-08-01T12:42:14.758429,Goodwill Finance Limited
402,2.02E+15,,GFCL,38,22,100,863,86300,8/1/2024,118225840,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:42:02.754342,Goodwill Finance Limited
401,2.02E+15,,GFCL,41,22,10,863,8630,8/1/2024,118224206,232,Linch Stock Market Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:41:13.731194,Goodwill Finance Limited
399,2.02E+15,,GFCL,35,22,50,863,43150,8/1/2024,118223630,232,Kohinoor Investment & Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:40:52.377858,Goodwill Finance Limited
398,2.02E+15,,GFCL,16,22,100,863,86300,8/1/2024,118219430,232,Primo Securities (PVT) Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:38:39.164926,Goodwill Finance Limited
397,2.02E+15,,GFCL,41,22,10,863,8630,8/1/2024,118216888,232,Linch Stock Market Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:37:15.467955,Goodwill Finance Limited
395,2.02E+15,,GFCL,49,22,500,863,431500,8/1/2024,118215840,232,Online Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:36:43.678287,Goodwill Finance Limited
394,2.02E+15,,GFCL,41,22,10,863,8630,8/1/2024,118214718,232,Linch Stock Market Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:36:08.967143,Goodwill Finance Limited
381,2.02E+15,,GFCL,38,22,400,863,345200,8/1/2024,118208104,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:32:41.784671,Goodwill Finance Limited
372,2.02E+15,,GFCL,44,22,231,863,199353,8/1/2024,118204562,232,Dynamic Money Managers Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T12:30:45.628061,Goodwill Finance Limited
371,2.02E+15,,GFCL,44,48,40,863,34520,8/1/2024,118204559,232,Dynamic Money Managers Securities Pvt. Ltd.,Trishakti Securities Public Limited,2024-08-01T12:30:45.627876,Goodwill Finance Limited
250,2.02E+15,,GFCL,51,58,100,863,86300,8/1/2024,118126750,232,Oxford Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T11:45:29.320894,Goodwill Finance Limited
249,2.02E+15,,GFCL,56,54,27,863,23301,8/1/2024,118126613,232,Sri Hari Securities Pvt. Ltd.,Sewa Securities Pvt. Ltd.,2024-08-01T11:45:24.218537,Goodwill Finance Limited
248,2.02E+15,,GFCL,56,45,20,863,17260,8/1/2024,118126611,232,Sri Hari Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:45:24.218364,Goodwill Finance Limited
240,2.02E+15,,GFCL,45,45,30,863,25890,8/1/2024,118120786,232,Imperial Securities Company Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:41:39.325417,Goodwill Finance Limited
207,2.02E+15,,GFCL,21,46,50,863,43150,8/1/2024,118111387,232,Midas Stock Broking Company Private Limited,Kalika Securities Pvt. Ltd.,2024-08-01T11:36:27.6457,Goodwill Finance Limited
22,2.02E+15,,GFCL,28,42,150,863,129450,8/1/2024,118032137,232,Shree Krishna Securities Ltd.,Sani Securities Company Ltd.,2024-08-01T11:02:33.79987,Goodwill Finance Limited
253,2.02E+15,,GFCL,21,36,20,863.9,17278,8/1/2024,118130058,232,Midas Stock Broking Company Private Limited,Secured Securities Ltd.,2024-08-01T11:47:00.202413,Goodwill Finance Limited
209,2.02E+15,,GFCL,21,38,100,864,86400,8/1/2024,118111391,232,Midas Stock Broking Company Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:36:27.645768,Goodwill Finance Limited
208,2.02E+15,,GFCL,21,39,100,864,86400,8/1/2024,118111389,232,Midas Stock Broking Company Private Limited,Sumeru Securities Pvt. Ltd.,2024-08-01T11:36:27.645742,Goodwill Finance Limited
23,2.02E+15,,GFCL,28,45,10,864,8640,8/1/2024,118032139,232,Shree Krishna Securities Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:02:33.79993,Goodwill Finance Limited
210,2.02E+15,,GFCL,21,54,100,864.9,86490,8/1/2024,118111393,232,Midas Stock Broking Company Private Limited,Sewa Securities Pvt. Ltd.,2024-08-01T11:36:27.645802,Goodwill Finance Limited
212,2.02E+15,,GFCL,21,87,50,865,43250,8/1/2024,118111398,232,Midas Stock Broking Company Private Limited,S.P.S.A. Securities Limited,2024-08-01T11:36:27.645875,Goodwill Finance Limited
211,2.02E+15,,GFCL,21,46,50,865,43250,8/1/2024,118111395,232,Midas Stock Broking Company Private Limited,Kalika Securities Pvt. Ltd.,2024-08-01T11:36:27.645844,Goodwill Finance Limited
179,2.02E+15,,GFCL,51,51,20,865,17300,8/1/2024,118096534,232,Oxford Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,2024-08-01T11:29:34.442133,Goodwill Finance Limited
178,2.02E+15,,GFCL,6,51,136,865,117640,8/1/2024,118096532,232,Agrawal Securities (PVT) Ltd.,Oxford Securities Pvt. Ltd.,2024-08-01T11:29:34.441966,Goodwill Finance Limited
177,2.02E+15,,GFCL,6,60,94,865,81310,8/1/2024,118095265,232,Agrawal Securities (PVT) Ltd.,Nagarik Stock Dealer ,2024-08-01T11:29:05.320109,Goodwill Finance Limited
176,2.02E+15,,GFCL,54,60,20,865,17300,8/1/2024,118095264,232,Sewa Securities Pvt. Ltd.,Nagarik Stock Dealer ,2024-08-01T11:29:05.320018,Goodwill Finance Limited
152,2.02E+15,,GFCL,42,45,100,865,86500,8/1/2024,118079073,232,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:21:45.719774,Goodwill Finance Limited
88,2.02E+15,,GFCL,34,44,203,865,175595,8/1/2024,118051195,232,Vision Securities Pvt. Ltd,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:10:12.005777,Goodwill Finance Limited
81,2.02E+15,,GFCL,14,44,15,865,12975,8/1/2024,118048284,232,Nepal Stock House (PVT) Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:09:09.114212,Goodwill Finance Limited
80,2.02E+15,,GFCL,20,44,82,865,70930,8/1/2024,118048282,232,Sipla Securities Private Limited,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:09:09.114139,Goodwill Finance Limited
79,2.02E+15,,GFCL,20,34,100,865,86500,8/1/2024,118048105,232,Sipla Securities Private Limited,Vision Securities Pvt. Ltd,2024-08-01T11:09:04.407376,Goodwill Finance Limited
78,2.02E+15,,GFCL,20,57,218,865,188570,8/1/2024,118047911,232,Sipla Securities Private Limited,Aryatara Investment & Securities,2024-08-01T11:08:58.921294,Goodwill Finance Limited
77,2.02E+15,,GFCL,4,57,100,865,86500,8/1/2024,118047910,232,Opal Securities Investment (PVT) Ltd.,Aryatara Investment & Securities,2024-08-01T11:08:58.921176,Goodwill Finance Limited
76,2.02E+15,,GFCL,52,57,22,865,19030,8/1/2024,118047908,232,Sundhara Securities Limited,Aryatara Investment & Securities,2024-08-01T11:08:58.921041,Goodwill Finance Limited
61,2.02E+15,,GFCL,52,39,10,865,8650,8/1/2024,118043517,232,Sundhara Securities Limited,Sumeru Securities Pvt. Ltd.,2024-08-01T11:07:14.975031,Goodwill Finance Limited
59,2.02E+15,,GFCL,52,29,55,865,47575,8/1/2024,118042655,232,Sundhara Securities Limited,Trisul Securities & Invt. Ltd.,2024-08-01T11:06:54.371978,Goodwill Finance Limited
58,2.02E+15,,GFCL,7,29,15,865,12975,8/1/2024,118042654,232,J.F. Securites (PVT) Ltd.,Trisul Securities & Invt. Ltd.,2024-08-01T11:06:54.371913,Goodwill Finance Limited
55,2.02E+15,,GFCL,7,41,10,865,8650,8/1/2024,118040695,232,J.F. Securites (PVT) Ltd.,Linch Stock Market Ltd.,2024-08-01T11:06:12.587149,Goodwill Finance Limited
52,2.02E+15,,GFCL,7,41,10,865,8650,8/1/2024,118039680,232,J.F. Securites (PVT) Ltd.,Linch Stock Market Ltd.,2024-08-01T11:05:49.179602,Goodwill Finance Limited
40,2.02E+15,,GFCL,7,57,50,865,43250,8/1/2024,118036993,232,J.F. Securites (PVT) Ltd.,Aryatara Investment & Securities,2024-08-01T11:04:44.700452,Goodwill Finance Limited
39,2.02E+15,,GFCL,7,52,15,865,12975,8/1/2024,118036991,232,J.F. Securites (PVT) Ltd.,Sundhara Securities Limited,2024-08-01T11:04:44.700394,Goodwill Finance Limited
38,2.02E+15,,GFCL,36,52,67,865,57955,8/1/2024,118036736,232,Secured Securities Ltd.,Sundhara Securities Limited,2024-08-01T11:04:38.850929,Goodwill Finance Limited
37,2.02E+15,,GFCL,36,3,100,865,86500,8/1/2024,118036579,232,Secured Securities Ltd.,Arun Securities (PVT) Ltd.,2024-08-01T11:04:33.561701,Goodwill Finance Limited
36,2.02E+15,,GFCL,36,34,33,865,28545,8/1/2024,118036175,232,Secured Securities Ltd.,Vision Securities Pvt. Ltd,2024-08-01T11:04:25.761032,Goodwill Finance Limited
34,2.02E+15,,GFCL,36,49,100,865,86500,8/1/2024,118036021,232,Secured Securities Ltd.,Online Securities Pvt. Ltd.,2024-08-01T11:04:21.962936,Goodwill Finance Limited
32,2.02E+15,,GFCL,4,53,95,865,82175,8/1/2024,118035639,232,Opal Securities Investment (PVT) Ltd.,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:04:11.687913,Goodwill Finance Limited
24,2.02E+15,,GFCL,28,32,10,865,8650,8/1/2024,118032141,232,Shree Krishna Securities Ltd.,Premier Securities Company Ltd.,2024-08-01T11:02:33.799975,Goodwill Finance Limited
75,2.02E+15,,GFCL,16,57,10,865.1,8651,8/1/2024,118047906,232,Primo Securities (PVT) Ltd.,Aryatara Investment & Securities,2024-08-01T11:08:58.92084,Goodwill Finance Limited
74,2.02E+15,,GFCL,16,34,100,865.1,86510,8/1/2024,118047681,232,Primo Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,2024-08-01T11:08:52.204407,Goodwill Finance Limited
73,2.02E+15,,GFCL,16,28,190,865.1,164369,8/1/2024,118047201,232,Primo Securities (PVT) Ltd.,Shree Krishna Securities Ltd.,2024-08-01T11:08:43.992302,Goodwill Finance Limited
31,2.02E+15,,GFCL,74,53,100,865.1,86510,8/1/2024,118035638,232,KALASH STOCK MARKET PVT. LTD.,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:04:11.687888,Goodwill Finance Limited
25,2.02E+15,,GFCL,28,36,10,865.4,8654,8/1/2024,118032143,232,Shree Krishna Securities Ltd.,Secured Securities Ltd.,2024-08-01T11:02:33.8,Goodwill Finance Limited
1,2.02E+15,,GFCL,52,39,100,865.4,86540,8/1/2024,118027434,232,Sundhara Securities Limited,Sumeru Securities Pvt. Ltd.,2024-08-01T10:46:00.031043,Goodwill Finance Limited
175,2.02E+15,,GFCL,46,60,30,866,25980,8/1/2024,118095262,232,Kalika Securities Pvt. Ltd.,Nagarik Stock Dealer ,2024-08-01T11:29:05.319943,Goodwill Finance Limited
174,2.02E+15,,GFCL,11,60,26,866,22516,8/1/2024,118095260,232,Malla & Malla Stock Broking Company Pvt. Limited,Nagarik Stock Dealer ,2024-08-01T11:29:05.319869,Goodwill Finance Limited
173,2.02E+15,,GFCL,5,60,135,866,116910,8/1/2024,118095258,232,Market Securities & Exchange (PVT) Ltd.,Nagarik Stock Dealer ,2024-08-01T11:29:05.319775,Goodwill Finance Limited
171,2.02E+15,,GFCL,5,94,135,866,116910,8/1/2024,118094303,232,Market Securities & Exchange (PVT) Ltd.,K.B.L. Securities Limited ,2024-08-01T11:28:36.884529,Goodwill Finance Limited
140,2.02E+15,,GFCL,49,34,30,866,25980,8/1/2024,118072181,232,Online Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2024-08-01T11:19:07.050295,Goodwill Finance Limited
72,2.02E+15,,GFCL,22,28,100,866,86600,8/1/2024,118047200,232,Siprabi Securities Pvt. Ltd.,Shree Krishna Securities Ltd.,2024-08-01T11:08:43.992273,Goodwill Finance Limited
71,2.02E+15,,GFCL,54,28,210,866,181860,8/1/2024,118047198,232,Sewa Securities Pvt. Ltd.,Shree Krishna Securities Ltd.,2024-08-01T11:08:43.992237,Goodwill Finance Limited
69,2.02E+15,,GFCL,54,51,290,866,251140,8/1/2024,118046843,232,Sewa Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,2024-08-01T11:08:38.640409,Goodwill Finance Limited
30,2.02E+15,,GFCL,40,53,350,866,303100,8/1/2024,118035636,232,Creative Securities Pvt Ltd,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:04:11.687837,Goodwill Finance Limited
145,2.02E+15,,GFCL,39,44,140,866.1,121254,8/1/2024,118078651,232,Sumeru Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T11:21:36.224505,Goodwill Finance Limited
146,2.02E+15,,GFCL,39,62,15,866.9,13003.5,8/1/2024,118078653,232,Sumeru Securities Pvt. Ltd.,Capital Max Securities Ltd,2024-08-01T11:21:36.224543,Goodwill Finance Limited
144,2.02E+15,,GFCL,11,62,10,866.9,8669,8/1/2024,118077690,232,Malla & Malla Stock Broking Company Pvt. Limited,Capital Max Securities Ltd,2024-08-01T11:21:10.050543,Goodwill Finance Limited
143,2.02E+15,,GFCL,11,17,90,866.9,78021,8/1/2024,118077687,232,Malla & Malla Stock Broking Company Pvt. Limited,ABC Securities Private Limited,2024-08-01T11:21:10.050411,Goodwill Finance Limited
141,2.02E+15,,GFCL,49,17,10,866.9,8669,8/1/2024,118072184,232,Online Securities Pvt. Ltd.,ABC Securities Private Limited,2024-08-01T11:19:07.050423,Goodwill Finance Limited
44,2.02E+15,,GFCL,6,19,30,866.9,26007,8/1/2024,118037743,232,Agrawal Securities (PVT) Ltd.,Nepal Investment And Securities Trading Private Limited,2024-08-01T11:05:03.409474,Goodwill Finance Limited
43,2.02E+15,,GFCL,56,19,60,866.9,52014,8/1/2024,118037672,232,Sri Hari Securities Pvt. Ltd.,Nepal Investment And Securities Trading Private Limited,2024-08-01T11:05:01.438462,Goodwill Finance Limited
